Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Import_Stim.ran,Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,participant,session,date,expName,psychopyVersion,OS,frameRate,stim_key_map_ctx1,stim_key_map_ctx2,Instr_RT_Press.keys,Instr_RT_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Symbol,Shape,ctx,Stim_Type,Finger,Block_Type,Remap,Repeat_Count,Trial_Count,Grp_B,Brp_R,Block_Num,Set_Prep_Time,Session,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,RT_Iter.ran,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Bool.thisRepN,TR_Feedback_Bool.thisTrialN,TR_Feedback_Bool.thisN,TR_Feedback_Bool.thisIndex,TR_Feedback_Bool.ran,TR_Iter.thisRepN,TR_Iter.thisTrialN,TR_Iter.thisN,TR_Iter.thisIndex,TR_Iter.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Bool.thisRepN,TR_Penalty_Bool.thisTrialN,TR_Penalty_Bool.thisN,TR_Penalty_Bool.thisIndex,TR_Penalty_Bool.ran
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,36,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,37,0,1,5,1.010033944,6,,,,,,,,,,,,,,,,h,1,1.61399,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,37,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,38,0,1,5,0.757376723,6,,,,,,,,,,,,,,,,u,1,1.676185,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,38,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,39,0,1,5,0.020268397,6,,,,,,,,,,,,,,,,h,1,1.66834,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,39,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,40,0,1,5,0.360342593,6,,,,,,,,,,,,,,,,u,0,1.631855,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,40,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,41,0,1,5,1.233130525,6,,,,,,,,,,,,,,,,h,1,1.641975,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,42,0,1,5,0.413252392,6,,,,,,,,,,,,,,,,i,0,1.60913,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,TR,0,0,43,0,1,5,0.900867629,6,,,,,,,,,,,,,,,,i,1,1.68359,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,44,0,1,5,0.128914931,6,,,,,,,,,,,,,,,,l,0,1.68698,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,44,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,45,0,1,5,0.707512407,6,,,,,,,,,,,,,,,,u,0,1.453145,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,45,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,TR,0,0,46,0,1,5,0.799332816,6,,,,,,,,,,,,,,,,u,1,1.521575,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,46,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,47,0,1,5,0.528862794,6,,,,,,,,,,,,,,,,i,0,1.69241,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,TR,0,0,48,0,1,5,0.579242522,6,,,,,,,,,,,,,,,,i,1,1.608945,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,48,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,49,0,1,5,0.051033174,6,,,,,,,,,,,,,,,,h,0,1.65679,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,49,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,50,0,1,5,1.076422092,6,,,,,,,,,,,,,,,,h,1,1.69911,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,51,0,1,5,0.622838408,6,,,,,,,,,,,,,,,,l,0,1.5485,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,TR,0,0,52,0,1,5,0.848886821,6,,,,,,,,,,,,,,,,u,1,1.625475,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,53,0,1,5,0.468250498,6,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,h,0.561705,0,0,0,0,1
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,54,0,1,5,0.324363217,6,,,,,,,,,,,,,,,,h,0,1.644335,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,55,0,1,5,0.777668542,6,,,,,,,,,,,,,,,,u,1,1.472525,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,TR,0,0,56,0,1,5,0.262880145,6,,,,,,,,,,,,,,,,u,1,1.59123,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,TR,0,0,57,0,1,5,0.393209507,6,,,,,,,,,,,,,,,,l,0,1.70894,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,58,0,1,5,1.028787046,6,,,,,,,,,,,,,,,,l,1,1.57236,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,59,0,1,5,0.151360813,6,,,,,,,,,,,,,,,,i,0,1.65714,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,TR,0,0,60,0,1,5,0.648959268,6,,,,,,,,,,,,,,,,l,0,1.61022,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,61,0,1,5,0.843213576,6,,,,,,,,,,,,,,,,h,1,1.588135,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,62,0,1,5,0.658964546,6,,,,,,,,,,,,,,,,i,0,1.637305,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,TR,0,0,63,0,1,5,0.102780843,6,,,,,,,,,,,,,,,,i,1,1.59575,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,64,0,1,5,0.861719611,6,,,,,,,,,,,,,,,,h,1,1.585305,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,64,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,65,0,1,5,1.082775987,6,,,,,,,,,,,,,,,,l,1,1.668025,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,65,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,66,0,1,5,0.27992096,6,,,,,,,,,,,,,,,,i,0,1.39244,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,66,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,TR,0,0,67,0,1,5,0.598348027,6,,,,,,,,,,,,,,,,i,0,1.5046,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,68,0,1,5,0.825554762,6,,,,,,,,,,,,,,,,l,1,1.631835,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,TR,0,0,69,0,1,5,0.423442923,6,,,,,,,,,,,,,,,,h,0,1.52505,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,70,0,1,5,0.625615159,6,,,,,,,,,,,,,,,,h,0,1.61947,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,1,Symb,l,TR,0,0,71,0,1,5,0.608572148,6,,,,,,,,,,,,,,,,i,0,1.67564,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,2,Symb,h,TR,0,0,72,0,1,5,0.339448579,6,,,,,,,,,,,,,,,,u,0,1.54321,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,TR,0,0,73,0,1,5,0.542547764,6,,,,,,,,,,,,,,,,l,0,1.580095,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,0,media/djnb.png,1,Symb,u,TR,0,0,74,0,1,5,0.096107605,6,,,,,,,,,,,,,,,,i,0,1.614975,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,2,Symb,u,TR,0,0,75,0,1,5,0.295416333,6,,,,,,,,,,,,,,,,u,1,1.59497,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,76,0,1,5,0.964076697,6,,,,,,,,,,,,,,,,h,1,1.64498,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,77,0,1,5,1.273982728,6,,,,,,,,,,,,,,,,h,1,1.57885,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,TR,0,0,78,0,1,5,0.526155737,6,,,,,,,,,,,,,,,,l,0,1.577255,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,3,media/ddnb.png,2,Symb,i,TR,0,0,79,0,1,5,0.307444327,6,,,,,,,,,,,,,,,,i,1,1.57965,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,2,Symb,l,TR,0,0,80,0,1,5,0.444819531,6,,,,,,,,,,,,,,,,u,0,1.48916,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,1,media/dnnb.png,1,Symb,i,TR,0,0,81,0,1,5,0.628398437,6,,,,,,,,,,,,,,,,i,1,1.649495,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,6,2020-12-21_13h11.06.577,Context_Learning_Pilot,2020.1.3,MacIntel,60,,,,,,,2,media/dinb.png,1,Symb,h,TR,0,0,82,0,1,5,1.223022616,6,,,,,,,,,,,,,,,,h,1,1.688515,0,0,0,0,1,,,,,,,,,,,,,,,,,
